Date,Time_st,Transect,Bearing,Secchi,Depth_st,Taxon_name,Family,Common_family,Consumer_group,Lw_a,Lw_b,Length_conversion_factor,Number,Size_TL_cm,Length_conv,Biomass_g,num_m^2,g_m^2
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Acanthurus triostegus,Acanthuridae,Surgeonfish,PRIMARY,0.08,2.56,0.87,1,13,11.31,42.31,6.67E-03,0.28
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Acanthurus triostegus,Acanthuridae,Surgeonfish,PRIMARY,0.08,2.56,0.87,1,16,13.92,72.14,6.67E-03,0.48
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Acanthurus triostegus,Acanthuridae,Surgeonfish,PRIMARY,0.08,2.56,0.87,1,18,15.66,97.63,6.67E-03,0.65
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Parupeneus multifasciatus,Mullidae,Goatfish,SECONDARY,0.01,3.21,0.9,1,20,18,121.85,6.67E-03,0.81
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Acanthurus nigricauda,Acanthuridae,Surgeonfish,PRIMARY,0.01,3.16,0.84,1,32,26.88,566,6.67E-03,3.77
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Dascyllus aruanus,Pomacentridae,Damselfish,PLANKTIVORE,0.04,2.98,0.96,2,2,1.92,0.58,0.01,3.89E-03
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Ctenochaetus striatus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.06,0.91,1,14,12.74,56.21,6.67E-03,0.37
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Balistapus undulatus,Balistidae,Triggerfish,SECONDARY,5.80E-03,3.55,1,1,20,20,243.94,6.67E-03,1.62
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Rhinecanthus aculeatus,Balistidae,Triggerfish,SECONDARY,0.05,2.64,1,1,20,20,142.45,6.67E-03,0.94
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Chaetodon ulietensis,Chaetodontidae,Butterflyfish,SECONDARY,0.03,2.87,1,2,14,14,122.59,0.01,0.81
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Chaetodon bennetti,Chaetodontidae,Butterflyfish,SECONDARY,0.03,2.88,1,2,16,16,228.68,0.01,1.52
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Chaetodon auriga,Chaetodontidae,Butterflyfish,SECONDARY,0.04,2.82,1,1,17,17,122.41,6.67E-03,0.81
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Pomacentrus pavo,Pomacentridae,Damselfish,PLANKTIVORE,0.02,2.97,0.86,2,5,4.3,3.84,0.01,0.02
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Acanthurus nigricauda,Acanthuridae,Surgeonfish,PRIMARY,0.01,3.16,0.84,1,30,25.2,461.35,6.67E-03,3.07
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Chaetodon lunula,Chaetodontidae,Butterflyfish,SECONDARY,0.02,2.98,1,1,5,5,3.63,6.67E-03,0.02
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Apogon angustatus,Apogonidae,Cardinalfish,PLANKTIVORE,4.93E-03,3.78,0.94,2,3,2.82,0.49,0.01,3.31E-03
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Chromis viridis,Pomacentridae,Damselfish,PLANKTIVORE,0.03,2.89,0.91,10,1,0.91,0.26,0.06,1.78E-03
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,2,4,4,2.43,0.01,0.01
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Dascyllus aruanus,Pomacentridae,Damselfish,PLANKTIVORE,0.04,2.98,0.96,3,3,2.88,2.93,0.02,0.01
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Dascyllus aruanus,Pomacentridae,Damselfish,PLANKTIVORE,0.04,2.98,0.96,1,5,4.8,4.51,6.67E-03,0.03
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Dascyllus aruanus,Pomacentridae,Damselfish,PLANKTIVORE,0.04,2.98,0.96,1,4,3.84,2.31,6.67E-03,0.01
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Chromis viridis,Pomacentridae,Damselfish,PLANKTIVORE,0.03,2.89,0.91,10,2,1.82,1.99,0.06,0.01
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Chromis viridis,Pomacentridae,Damselfish,PLANKTIVORE,0.03,2.89,0.91,10,3,2.73,6.45,0.06,0.04
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Chromis viridis,Pomacentridae,Damselfish,PLANKTIVORE,0.03,2.89,0.91,10,1,0.91,0.26,0.06,1.78E-03
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Chromis viridis,Pomacentridae,Damselfish,PLANKTIVORE,0.03,2.89,0.91,10,2,1.82,1.99,0.06,0.01
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Chromis viridis,Pomacentridae,Damselfish,PLANKTIVORE,0.03,2.89,0.91,10,3,2.73,6.45,0.06,0.04
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Pomacentrus pavo,Pomacentridae,Damselfish,PLANKTIVORE,0.02,2.97,0.86,5,4,3.44,4.94,0.03,0.03
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Pomacentrus pavo,Pomacentridae,Damselfish,PLANKTIVORE,0.02,2.97,0.86,4,3,2.58,1.68,0.02,0.01
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Rhinecanthus aculeatus,Balistidae,Triggerfish,SECONDARY,0.05,2.64,1,2,15,15,133.27,0.01,0.88
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Chrysiptera glauca,Pomacentridae,Damselfish,PRIMARY,0.02,3,1,2,4,4,2.77,0.01,0.01
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,3,6,5.82,10.83,0.02,0.07
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Apogon angustatus,Apogonidae,Cardinalfish,PLANKTIVORE,4.93E-03,3.78,0.94,1,5,4.7,1.71,6.67E-03,0.01
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,3,5,5,6.73,0.02,0.04
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Chromis viridis,Pomacentridae,Damselfish,PLANKTIVORE,0.03,2.89,0.91,10,2,1.82,1.99,0.06,0.01
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Chromis viridis,Pomacentridae,Damselfish,PLANKTIVORE,0.03,2.89,0.91,12,3,2.73,7.74,0.08,0.05
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Abudefduf sexfasciatus,Pomacentridae,Damselfish,PLANKTIVORE,0.02,3.15,0.88,1,4,3.52,1.12,6.67E-03,7.49E-03
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,2,3,3,1.11,0.01,7.40E-03
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Chaetodon auriga,Chaetodontidae,Butterflyfish,SECONDARY,0.04,2.82,1,2,17,17,244.83,0.01,1.63
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Acanthurus triostegus,Acanthuridae,Surgeonfish,PRIMARY,0.08,2.56,0.87,1,5,4.35,3.63,6.67E-03,0.02
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Acanthurus triostegus,Acanthuridae,Surgeonfish,PRIMARY,0.08,2.56,0.87,3,3,2.61,2.93,0.02,0.01
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,1,5,5,2.89,6.67E-03,0.01
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,1,3,3,0.63,6.67E-03,4.23E-03
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,1,4,4,1.49,6.67E-03,9.94E-03
9/25/2023, 14:58:00,ONElee10B,260,6.6,0.7,Chrysiptera glauca,Pomacentridae,Damselfish,PRIMARY,0.02,3,1,1,5,5,2.71,6.67E-03,0.01
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Stegastes nigricans,Pomacentridae,Damselfish,PRIMARY,0.03,3.01,0.94,2,8,7.52,33.33,0.01,0.22
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Acanthurus nigricauda,Acanthuridae,Surgeonfish,PRIMARY,0.01,3.16,0.84,3,25,21,776.84,0.02,5.17
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Stegastes nigricans,Pomacentridae,Damselfish,PRIMARY,0.03,3.01,0.94,1,3,2.82,0.87,6.67E-03,5.80E-03
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,14,4,4,17.07,0.09,0.11
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,4,5,5,8.98,0.02,0.05
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Thalassoma hardwicke,Labridae,Wrasse,PLANKTIVORE,0.01,2.97,0.93,1,6,5.58,2.98,6.67E-03,0.01
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Thalassoma hardwicke,Labridae,Wrasse,PLANKTIVORE,0.01,2.97,0.93,1,10,9.3,13.64,6.67E-03,0.09
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Pseudocheilinus hexataenia,Labridae,Wrasse,SECONDARY,0.01,3,1,1,4,4,1.06,6.67E-03,7.13E-03
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Stethojulis bandanensis,Labridae,Wrasse,PLANKTIVORE,0.03,2.58,1,1,2,2,0.18,6.67E-03,1.21E-03
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Chaetodon ulietensis,Chaetodontidae,Butterflyfish,SECONDARY,0.03,2.87,1,2,15,15,149.47,0.01,0.99
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Stegastes nigricans,Pomacentridae,Damselfish,PRIMARY,0.03,3.01,0.94,2,10,9.4,65.25,0.01,0.43
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Acanthurus nigrofuscus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.02,0.91,1,16,14.56,87.81,6.67E-03,0.58
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Ctenochaetus striatus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.06,0.91,2,15,13.65,138.88,0.01,0.92
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,2,5,5,5.78,0.01,0.03
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,7,4,4,10.43,0.04,0.06
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,2,5,4.85,3.94,0.01,0.02
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Lutjanus fulvus,Lutjanidae,Snapper,SECONDARY,0.02,2.97,0.96,1,27,25.92,337.34,6.67E-03,2.24
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Chaetodon lunulatus,Chaetodontidae,Butterflyfish,SECONDARY,0.02,2.98,1,1,12,12,49.83,6.67E-03,0.33
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Chaetodon vagabundus,Chaetodontidae,Butterflyfish,SECONDARY,0.02,2.97,1,2,18,18,299.88,0.01,1.99
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Abudefduf sexfasciatus,Pomacentridae,Damselfish,PLANKTIVORE,0.02,3.15,0.88,1,5,4.4,2.27,6.67E-03,0.01
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Apogon angustatus,Apogonidae,Cardinalfish,PLANKTIVORE,4.93E-03,3.78,0.94,1,6,5.64,3.4,6.67E-03,0.02
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Dascyllus aruanus,Pomacentridae,Damselfish,PLANKTIVORE,0.04,2.98,0.96,1,4,3.84,2.31,6.67E-03,0.01
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Stegastes albifasciatus,Pomacentridae,Damselfish,PRIMARY,0.02,3,1,1,4,4,1.89,6.67E-03,0.01
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Pomacentrus pavo,Pomacentridae,Damselfish,PLANKTIVORE,0.02,2.97,0.86,1,6,5.16,3.3,6.67E-03,0.02
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Pomacentrus pavo,Pomacentridae,Damselfish,PLANKTIVORE,0.02,2.97,0.86,1,7,6.02,5.21,6.67E-03,0.03
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Pomacentrus pavo,Pomacentridae,Damselfish,PLANKTIVORE,0.02,2.97,0.86,5,4,3.44,4.94,0.03,0.03
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,1,6,6,3.69,6.67E-03,0.02
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Abudefduf sexfasciatus,Pomacentridae,Damselfish,PLANKTIVORE,0.02,3.15,0.88,1,10,8.8,20.18,6.67E-03,0.13
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Apogon angustatus,Apogonidae,Cardinalfish,PLANKTIVORE,4.93E-03,3.78,0.94,2,10,9.4,47.02,0.01,0.31
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Abudefduf sexfasciatus,Pomacentridae,Damselfish,PLANKTIVORE,0.02,3.15,0.88,1,9,7.92,14.47,6.67E-03,0.09
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Chrysiptera glauca,Pomacentridae,Damselfish,PRIMARY,0.02,3,1,1,4,4,1.38,6.67E-03,9.26E-03
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Chrysiptera glauca,Pomacentridae,Damselfish,PRIMARY,0.02,3,1,1,6,6,4.68,6.67E-03,0.03
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Chrysiptera glauca,Pomacentridae,Damselfish,PRIMARY,0.02,3,1,2,5,5,5.42,0.01,0.03
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Stegastes nigricans,Pomacentridae,Damselfish,PRIMARY,0.03,3.01,0.94,1,7,6.58,11.15,6.67E-03,0.07
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Stegastes nigricans,Pomacentridae,Damselfish,PRIMARY,0.03,3.01,0.94,1,4,3.76,2.06,6.67E-03,0.01
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Stegastes nigricans,Pomacentridae,Damselfish,PRIMARY,0.03,3.01,0.94,1,5,4.7,4.05,6.67E-03,0.02
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Pomacentrus pavo,Pomacentridae,Damselfish,PLANKTIVORE,0.02,2.97,0.86,1,8,6.88,7.76,6.67E-03,0.05
9/25/2023, 16:02:00,ONElee11D,220,5.9,1,Pseudocheilinus hexataenia,Labridae,Wrasse,SECONDARY,0.01,3,1,1,5,5,2.08,6.67E-03,0.01
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Parupeneus barberinus,Mullidae,Goatfish,SECONDARY,0.01,3.12,0.9,1,55,49.5,2556.6,6.67E-03,17.04
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Coris aygula,Labridae,Wrasse,SECONDARY,2.66E-03,3.48,1,1,27,27,261.99,6.67E-03,1.74
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Thalassoma hardwicke,Labridae,Wrasse,PLANKTIVORE,0.01,2.97,0.93,4,10,9.3,54.57,0.02,0.36
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,1,10,10,14.96,6.67E-03,0.09
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,1,14,14,37.56,6.67E-03,0.25
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Chlorurus microrhinos,Scaridae,Parrotfish,PRIMARY,0.02,2.93,0.93,2,65,60.45,9050.73,0.01,60.33
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Halichoeres hortulanus,Labridae,Wrasse,SECONDARY,0.01,3.06,1,1,26,26,257.64,6.67E-03,1.71
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Parapercis millepunctata,Pinguipedidae,Sandperch,SECONDARY,0.01,3.04,1,1,12,12,19.77,6.67E-03,0.13
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Chaetodon ephippium,Chaetodontidae,Butterflyfish,SECONDARY,0.02,3.06,1,1,18,18,156.41,6.67E-03,1.04
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,2,30,30,1182.62,0.01,7.88
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Acanthurus guttatus,Acanthuridae,Surgeonfish,PRIMARY,2.90E-03,3,1,1,24,24,40.08,6.67E-03,0.26
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Acanthurus nigrofuscus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.02,0.91,1,14,12.74,58.61,6.67E-03,0.39
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Acanthurus nigrofuscus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.02,0.91,1,10,9.1,21.15,6.67E-03,0.14
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Acanthurus nigrofuscus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.02,0.91,1,15,13.65,72.22,6.67E-03,0.48
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Halichoeres hortulanus,Labridae,Wrasse,SECONDARY,0.01,3.06,1,1,24,24,201.61,6.67E-03,1.34
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,1,28,27.16,599.67,6.67E-03,3.99
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,1,26,25.22,468.92,6.67E-03,3.12
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Hipposcarus longiceps,Scaridae,Parrotfish,PRIMARY,0.01,3,1,4,50,50,9900,0.02,66
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Hipposcarus longiceps,Scaridae,Parrotfish,PRIMARY,0.01,3,1,4,60,60,17107.2,0.02,114.04
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Carcharhinus melanopterus,Carcharhinidae,Requiem,PISCIVORE,1.36E-03,3.34,1,1,130,130,15635.42,6.67E-03,104.23
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Chrysiptera glauca,Pomacentridae,Damselfish,PRIMARY,0.02,3,1,1,6,6,4.68,6.67E-03,0.03
9/27/2023, 9:36:00,AIEwind03E,50,22.6,0.8,Chrysiptera brownriggii,Pomacentridae,Damselfish,PRIMARY,0.02,2.95,1,2,4,4,3.51,0.01,0.02
9/27/2023, 10:22:00,AIEwind02D,50,22.2,1,Chaetodon vagabundus,Chaetodontidae,Butterflyfish,SECONDARY,0.02,2.97,1,2,16,16,211.27,0.01,1.4
9/27/2023, 10:22:00,AIEwind02D,50,22.2,1,Acanthurus nigrofuscus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.02,0.91,2,12,10.92,73.49,0.01,0.48
9/27/2023, 10:22:00,AIEwind02D,50,22.2,1,Parapercis millepunctata,Pinguipedidae,Sandperch,SECONDARY,0.01,3.04,1,1,16,16,47.5,6.67E-03,0.31
9/27/2023, 10:22:00,AIEwind02D,50,22.2,1,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,1,6,6,3.69,6.67E-03,0.02
9/27/2023, 10:22:00,AIEwind02D,50,22.2,1,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,3,12,12,73.92,0.02,0.49
9/27/2023, 10:22:00,AIEwind02D,50,22.2,1,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,4,10,10,59.85,0.02,0.39
9/27/2023, 10:22:00,AIEwind02D,50,22.2,1,Chaetodon ulietensis,Chaetodontidae,Butterflyfish,SECONDARY,0.03,2.87,1,2,12,12,78.71,0.01,0.52
9/27/2023, 10:22:00,AIEwind02D,50,22.2,1,Ctenochaetus striatus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.06,0.91,1,17,15.47,101.89,6.67E-03,0.67
9/27/2023, 10:22:00,AIEwind02D,50,22.2,1,Chaetodon ulietensis,Chaetodontidae,Butterflyfish,SECONDARY,0.03,2.87,1,2,14,14,122.59,0.01,0.81
9/27/2023, 10:22:00,AIEwind02D,50,22.2,1,Acanthurus nigrofuscus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.02,0.91,6,14,12.74,351.66,0.04,2.34
9/27/2023, 10:22:00,AIEwind02D,50,22.2,1,Chaetodon vagabundus,Chaetodontidae,Butterflyfish,SECONDARY,0.02,2.97,1,1,14,14,71.02,6.67E-03,0.47
9/27/2023, 10:22:00,AIEwind02D,50,22.2,1,Acanthurus nigrofuscus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.02,0.91,1,15,13.65,72.22,6.67E-03,0.48
